Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes
prba,2012,9-Jul-12,8,22,80,20,20,100,apham,NA
prba,2012,9-Jul-12,8,23,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,24,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,25,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,26,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,27,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,28,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,29,90,10,10,100,apham,NA
prba,2012,9-Jul-12,8,3,90,10,10,100,apham,NA
prba,2012,9-Jul-12,8,30,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,31,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,32,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,33,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,34,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,35,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,36,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,37,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,38,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,39,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,4,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,40,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,5,80,20,20,100,apham,NA
prba,2012,9-Jul-12,8,6,90,10,10,100,apham,NA
prba,2012,9-Jul-12,8,7,100,0,0,100,apham,NA
prba,2012,9-Jul-12,8,8,90,10,10,100,apham,NA
prba,2012,9-Jul-12,8,9,80,20,20,100,apham,NA
prba,2012,9-Jul-12,11,1,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,11,10,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,11,11,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,11,12,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,11,13,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,11,14,50,50,50,100,jlautenbach,NA
prba,2012,9-Jul-12,11,15,70,30,30,100,jlautenbach,NA
prba,2012,9-Jul-12,11,16,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,11,17,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,11,18,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,11,19,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,11,2,70,30,30,100,jlautenbach,NA
prba,2012,9-Jul-12,11,20,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,11,21,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,11,22,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,11,23,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,11,24,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,11,25,70,30,30,100,jlautenbach,NA
prba,2012,9-Jul-12,11,26,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,11,27,60,40,40,100,jlautenbach,NA
prba,2012,9-Jul-12,11,28,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,11,29,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,11,3,60,40,40,100,jlautenbach,NA
prba,2012,9-Jul-12,11,30,60,40,40,100,jlautenbach,NA
prba,2012,9-Jul-12,11,31,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,11,32,50,50,50,100,jlautenbach,NA
prba,2012,9-Jul-12,11,33,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,11,34,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,11,35,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,11,36,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,11,37,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,11,38,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,11,39,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,11,4,70,30,30,100,jlautenbach,NA
prba,2012,9-Jul-12,11,40,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,11,5,60,40,40,100,jlautenbach,NA
prba,2012,9-Jul-12,11,6,60,40,40,100,jlautenbach,NA
prba,2012,9-Jul-12,11,7,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,11,8,60,40,40,100,jlautenbach,NA
prba,2012,9-Jul-12,11,9,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,5,1,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,5,10,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,5,11,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,5,12,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,5,13,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,5,14,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,5,15,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,5,16,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,5,17,70,30,30,100,jlautenbach,NA
prba,2012,9-Jul-12,5,18,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,5,19,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,5,2,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,5,20,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,5,21,70,30,30,100,jlautenbach,NA
prba,2012,9-Jul-12,5,22,60,40,40,100,jlautenbach,NA
prba,2012,9-Jul-12,5,23,60,40,40,100,jlautenbach,NA
prba,2012,9-Jul-12,5,24,50,50,50,100,jlautenbach,NA
prba,2012,9-Jul-12,5,25,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,5,26,40,60,60,100,jlautenbach,NA
prba,2012,9-Jul-12,5,27,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,5,28,60,40,40,100,jlautenbach,NA
prba,2012,9-Jul-12,5,29,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,5,3,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,5,30,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,5,31,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,5,32,40,60,60,100,jlautenbach,NA
prba,2012,9-Jul-12,5,33,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,5,34,40,60,60,100,jlautenbach,NA
prba,2012,9-Jul-12,5,35,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,5,36,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,5,37,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,5,38,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,5,39,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,5,4,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,5,40,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,5,5,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,5,6,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,5,7,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,5,8,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,5,9,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,7,1,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,7,10,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,7,11,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,7,12,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,7,13,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,7,14,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,7,15,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,7,16,80,20,20,100,jlautenbach,NA
prba,2012,9-Jul-12,7,17,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,7,18,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,7,19,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,7,2,70,30,30,100,jlautenbach,NA
prba,2012,9-Jul-12,7,20,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,7,21,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,7,22,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,7,23,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,7,24,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,7,25,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,7,26,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,7,27,70,30,30,100,jlautenbach,NA
prba,2012,9-Jul-12,7,28,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,7,29,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,7,3,60,40,40,100,jlautenbach,NA
prba,2012,9-Jul-12,7,30,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,7,31,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,7,32,70,30,30,100,jlautenbach,NA
prba,2012,9-Jul-12,7,33,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,7,34,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,7,35,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,7,36,50,50,50,100,jlautenbach,NA
prba,2012,9-Jul-12,7,37,60,40,40,100,jlautenbach,NA
prba,2012,9-Jul-12,7,38,40,60,60,100,jlautenbach,NA
prba,2012,9-Jul-12,7,39,30,70,70,100,jlautenbach,NA
prba,2012,9-Jul-12,7,4,70,30,30,100,jlautenbach,NA
prba,2012,9-Jul-12,7,40,50,50,50,100,jlautenbach,NA
prba,2012,9-Jul-12,7,5,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,7,6,90,10,10,100,jlautenbach,NA
prba,2012,9-Jul-12,7,7,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,7,8,100,0,0,100,jlautenbach,NA
prba,2012,9-Jul-12,7,9,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,10,1,90,10,10,100,apham,NA
prba,2012,10-Jul-12,10,10,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,11,90,10,10,100,apham,NA
prba,2012,10-Jul-12,10,12,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,13,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,14,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,15,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,16,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,17,90,10,10,100,apham,NA
prba,2012,10-Jul-12,10,18,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,19,80,20,20,100,apham,NA
prba,2012,10-Jul-12,10,2,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,20,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,21,90,10,10,100,apham,NA
prba,2012,10-Jul-12,10,22,90,10,10,100,apham,NA
prba,2012,10-Jul-12,10,23,90,10,10,100,apham,NA
prba,2012,10-Jul-12,10,24,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,25,90,10,10,100,apham,NA
prba,2012,10-Jul-12,10,26,90,10,10,100,apham,NA
prba,2012,10-Jul-12,10,27,90,10,10,100,apham,NA
prba,2012,10-Jul-12,10,28,80,20,20,100,apham,NA
prba,2012,10-Jul-12,10,29,90,10,10,100,apham,NA
prba,2012,10-Jul-12,10,3,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,30,90,10,10,100,apham,NA
prba,2012,10-Jul-12,10,31,90,10,10,100,apham,NA
prba,2012,10-Jul-12,10,32,90,10,10,100,apham,NA
prba,2012,10-Jul-12,10,33,90,10,10,100,apham,NA
prba,2012,10-Jul-12,10,34,80,20,20,100,apham,NA
prba,2012,10-Jul-12,10,35,80,20,20,100,apham,NA
prba,2012,10-Jul-12,10,36,80,20,20,100,apham,NA
prba,2012,10-Jul-12,10,37,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,38,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,39,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,4,90,10,10,100,apham,NA
prba,2012,10-Jul-12,10,40,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,5,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,6,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,7,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,8,100,0,0,100,apham,NA
prba,2012,10-Jul-12,10,9,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,1,70,30,30,100,apham,NA
prba,2012,10-Jul-12,2,10,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,11,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,12,70,30,30,100,apham,NA
prba,2012,10-Jul-12,2,13,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,14,20,80,80,100,apham,NA
prba,2012,10-Jul-12,2,15,90,10,10,100,apham,NA
prba,2012,10-Jul-12,2,16,40,60,60,100,apham,NA
prba,2012,10-Jul-12,2,17,80,20,20,100,apham,NA
prba,2012,10-Jul-12,2,18,50,50,50,100,apham,NA
prba,2012,10-Jul-12,2,19,90,10,10,100,apham,NA
prba,2012,10-Jul-12,2,2,60,40,40,100,apham,NA
prba,2012,10-Jul-12,2,20,80,20,20,100,apham,NA
prba,2012,10-Jul-12,2,21,60,40,40,100,apham,NA
prba,2012,10-Jul-12,2,22,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,23,30,70,70,100,apham,NA
prba,2012,10-Jul-12,2,24,90,10,10,100,apham,NA
prba,2012,10-Jul-12,2,25,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,26,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,27,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,28,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,29,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,3,50,50,50,100,apham,NA
prba,2012,10-Jul-12,2,30,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,31,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,32,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,33,80,20,20,100,apham,NA
prba,2012,10-Jul-12,2,34,80,20,20,100,apham,NA
prba,2012,10-Jul-12,2,35,40,60,60,100,apham,NA
prba,2012,10-Jul-12,2,36,10,90,90,100,apham,NA
prba,2012,10-Jul-12,2,37,70,30,30,100,apham,NA
prba,2012,10-Jul-12,2,38,20,80,80,100,apham,NA
prba,2012,10-Jul-12,2,39,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,4,40,60,60,100,apham,NA
prba,2012,10-Jul-12,2,40,80,20,20,100,apham,NA
prba,2012,10-Jul-12,2,5,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,6,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,7,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,8,100,0,0,100,apham,NA
prba,2012,10-Jul-12,2,9,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,1,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,10,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,11,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,12,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,13,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,14,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,15,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,16,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,17,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,18,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,19,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,2,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,20,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,21,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,22,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,23,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,24,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,25,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,26,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,27,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,28,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,29,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,3,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,30,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,31,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,32,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,33,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,34,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,35,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,36,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,37,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,38,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,39,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,4,90,10,10,100,apham,NA
prba,2012,10-Jul-12,22,40,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,5,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,6,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,7,90,10,10,100,apham,NA
prba,2012,10-Jul-12,22,8,100,0,0,100,apham,NA
prba,2012,10-Jul-12,22,9,90,10,10,100,apham,NA
prba,2012,10-Jul-12,1,1,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,1,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,10,20,80,80,100,jlautenbach,NA
prba,2012,10-Jul-12,1,10,20,80,80,100,jlautenbach,NA
prba,2012,10-Jul-12,1,11,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,11,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,12,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,12,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,13,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,13,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,14,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,14,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,15,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,15,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,16,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,16,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,17,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,17,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,18,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,18,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,19,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,19,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,2,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,2,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,20,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,1,20,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,1,21,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,21,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,22,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,1,22,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,1,23,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,23,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,24,70,30,30,100,jlautenbach,NA
prba,2012,10-Jul-12,1,24,70,30,30,100,jlautenbach,NA
prba,2012,10-Jul-12,1,25,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,25,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,26,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,26,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,27,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,27,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,28,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,28,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,29,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,29,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,3,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,3,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,30,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,30,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,31,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,31,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,32,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,32,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,33,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,33,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,34,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,34,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,35,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,35,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,36,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,36,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,37,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,37,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,38,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,1,38,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,1,39,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,39,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,4,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,1,4,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,1,40,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,40,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,1,5,50,50,50,100,jlautenbach,NA
prba,2012,10-Jul-12,1,5,50,50,50,100,jlautenbach,NA
prba,2012,10-Jul-12,1,6,50,50,50,100,jlautenbach,NA
prba,2012,10-Jul-12,1,6,50,50,50,100,jlautenbach,NA
prba,2012,10-Jul-12,1,7,60,40,40,100,jlautenbach,NA
prba,2012,10-Jul-12,1,7,60,40,40,100,jlautenbach,NA
prba,2012,10-Jul-12,1,8,30,70,70,100,jlautenbach,NA
prba,2012,10-Jul-12,1,8,30,70,70,100,jlautenbach,NA
prba,2012,10-Jul-12,1,9,60,40,40,100,jlautenbach,NA
prba,2012,10-Jul-12,1,9,60,40,40,100,jlautenbach,NA
prba,2012,10-Jul-12,21,1,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,21,10,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,21,11,80,20,20,100,jlautenbach,NA
prba,2012,10-Jul-12,21,12,80,20,20,100,jlautenbach,NA
prba,2012,10-Jul-12,21,13,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,21,14,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,21,15,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,21,16,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,21,17,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,21,18,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,21,19,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,21,2,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,21,20,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,21,21,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,21,22,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,21,23,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,21,24,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,21,25,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,21,26,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,21,27,70,30,30,100,jlautenbach,NA
prba,2012,10-Jul-12,21,28,80,20,20,100,jlautenbach,NA
prba,2012,10-Jul-12,21,29,80,20,20,100,jlautenbach,NA
prba,2012,10-Jul-12,21,3,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,21,30,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,21,31,80,20,20,100,jlautenbach,NA
prba,2012,10-Jul-12,21,32,80,20,20,100,jlautenbach,NA
prba,2012,10-Jul-12,21,33,80,20,20,100,jlautenbach,NA
prba,2012,10-Jul-12,21,34,70,30,30,100,jlautenbach,NA
prba,2012,10-Jul-12,21,35,70,30,30,100,jlautenbach,NA
prba,2012,10-Jul-12,21,36,70,30,30,100,jlautenbach,NA
prba,2012,10-Jul-12,21,37,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,21,38,80,20,20,100,jlautenbach,NA
prba,2012,10-Jul-12,21,39,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,21,4,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,21,40,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,21,5,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,21,6,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,21,7,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,21,8,100,0,0,100,jlautenbach,NA
prba,2012,10-Jul-12,21,9,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,9,1,80,20,20,100,jlautenbach,NA
prba,2012,10-Jul-12,9,1,80,20,20,100,jlautenbach,NA
prba,2012,10-Jul-12,9,10,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,9,10,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,9,11,80,20,20,100,jlautenbach,NA
prba,2012,10-Jul-12,9,11,80,20,20,100,jlautenbach,NA
prba,2012,10-Jul-12,9,12,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,9,12,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,9,13,80,20,20,100,jlautenbach,NA
prba,2012,10-Jul-12,9,13,80,20,20,100,jlautenbach,NA
prba,2012,10-Jul-12,9,14,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,9,14,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,9,15,80,20,20,100,jlautenbach,NA
prba,2012,10-Jul-12,9,15,80,20,20,100,jlautenbach,NA
prba,2012,10-Jul-12,9,16,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,9,16,90,10,10,100,jlautenbach,NA
prba,2012,10-Jul-12,9,17,80,20,20,100,jlautenbach,NA
